Date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse
2004-01-01,1.2581939697265625,0.009319663979113102,1.785204291343689,1468.0,1111.9200439453125,10676.6396484375,4476.89990234375
2004-01-02,1.2581939697265625,0.00935366190969944,1.7936897277832031,1466.5,1108.47998046875,10676.6396484375,4510.2001953125
2004-01-05,1.2686975002288818,0.00941265095025301,1.8072071075439453,1495.5,1122.219970703125,10825.169921875,4513.2998046875
2004-01-06,1.2721028327941895,0.009413536638021469,1.8212946653366089,1504.5,1123.6700439453125,10813.990234375,4505.2001953125
2004-01-07,1.2640947103500366,0.009417969733476639,1.8177852630615234,1517.0,1126.3299560546875,10757.8203125,4473.0
2004-01-08,1.2774981260299683,0.009418856352567673,1.8338866233825684,1531.0,1131.9200439453125,10837.650390625,4494.2001953125
2004-01-09,1.2858924865722656,0.009382623247802258,1.848087191581726,1521.5,1121.8599853515625,10965.0498046875,4466.2998046875
2004-01-12,1.2740962505340576,0.009380863048136234,1.845597267150879,1544.5,1127.22998046875,10965.0498046875,4449.60009765625
2004-01-13,1.278592586517334,0.00941265095025301,1.8488048315048218,1528.5,1121.219970703125,10849.6796875,4440.10009765625
2004-01-14,1.2651021480560303,0.00941265095025301,1.8317031860351562,1537.5,1130.52001953125,10863.0,4461.39990234375
2004-01-15,1.260096549987793,0.009409993886947632,1.8251838684082031,1537.5,1132.050048828125,10665.150390625,4456.10009765625
2004-01-16,1.239802598953247,0.009367681108415127,1.7990142107009888,1553.0,1139.8299560546875,10857.2001953125,4487.89990234375
2004-01-19,1.235406756401062,0.009325748309493065,1.7832940816879272,1553.0,1139.8299560546875,11036.330078125,4518.10009765625
2004-01-20,1.2589067220687866,0.009345794096589088,1.8188101053237915,1553.0,1138.77001953125,11103.099609375,4499.2998046875
2004-01-21,1.2659028768539429,0.00936241913586855,1.8328109979629517,1547.0,1147.6199951171875,11002.3896484375,4511.2001953125
2004-01-22,1.2725075483322144,0.009422406554222107,1.8436918258666992,1534.5,1143.93994140625,11000.7001953125,4476.7998046875
2004-01-23,1.2583048343658447,0.009367681108415127,1.8277859687805176,1533.0,1141.550048828125,11069.009765625,4460.7998046875
2004-01-26,1.2487980127334595,0.00940291490405798,1.8150137662887573,1554.5,1155.3699951171875,10972.599609375,4445.5
2004-01-27,1.2636953592300415,0.009467007592320442,1.8266842365264893,1520.0,1144.050048828125,10928.0302734375,4447.0
2004-01-28,1.2441989183425903,0.009422406554222107,1.815112590789795,1494.0,1128.47998046875,10852.4697265625,4468.10009765625
2004-01-29,1.2410026788711548,0.009441978298127651,1.8170915842056274,1499.5,1134.1099853515625,10779.4404296875,4411.5
2004-01-30,1.2468050718307495,0.00945894792675972,1.8252837657928467,1495.0,1131.1300048828125,10783.6103515625,4390.7001953125
2004-02-02,1.2433016300201416,0.009476876817643642,1.821593165397644,1489.0,1135.260009765625,10776.73046875,4381.39990234375
2004-02-03,1.2534940242767334,0.009481368586421013,1.837897539138794,1487.0,1136.030029296875,10641.919921875,4390.60009765625
2004-02-04,1.2539970874786377,0.00948316790163517,1.8322064876556396,1463.0,1126.52001953125,10447.25,4398.5
2004-02-05,1.2571974992752075,0.009466111660003662,1.836210012435913,1467.5,1128.5899658203125,10464.599609375,4384.39990234375
2004-02-06,1.2700024843215942,0.00948316790163517,1.8475067615509033,1494.5,1142.760009765625,10460.919921875,4402.7001953125
2004-02-09,1.2694060802459717,0.00945000909268856,1.8597038984298706,1494.0,1139.81005859375,10402.6103515625,4434.39990234375
2004-02-10,1.26850426197052,0.009471490979194641,1.8673090934753418,1497.5,1145.5400390625,10365.400390625,4405.0
2004-02-11,1.2830052375793457,0.009493070654571056,1.8925056457519531,1512.5,1157.760009765625,10365.400390625,4396.10009765625
2004-02-12,1.2818048000335693,0.009496675804257393,1.8930072784423828,1500.5,1152.1099853515625,10459.259765625,4377.7001953125
2004-02-13,1.272799015045166,0.009505704045295715,1.8852983713150024,1488.0,1145.81005859375,10557.6904296875,4412.0
2004-02-16,1.2765034437179565,0.00948316790163517,1.8887882232666016,1491.5,1145.81005859375,10548.7197265625,4408.10009765625
2004-02-17,1.2857933044433594,0.009468800388276577,1.9055966138839722,1507.5,1156.989990234375,10701.1298828125,4461.5
2004-02-18,1.2725075483322144,0.009403799660503864,1.8926130533218384,1511.0,1151.8199462890625,10676.8095703125,4442.89990234375
2004-02-19,1.2757054567337036,0.00935366190969944,1.8991910219192505,1488.5,1147.06005859375,10753.7998046875,4515.60009765625
2004-02-20,1.2542015314102173,0.0091785229742527,1.8619892597198486,1483.5,1144.1099853515625,10720.6904296875,4515.0
2004-02-23,1.2571974992752075,0.009233609773218632,1.868390440940857,1467.0,1140.989990234375,10868.9599609375,4524.2998046875
2004-02-24,1.2677966356277466,0.009242144413292408,1.890001893043518,1463.5,1139.0899658203125,10644.1298828125,4496.7998046875
2004-02-25,1.249703288078308,0.009176837280392647,1.872308611869812,1472.0,1143.6700439453125,10658.73046875,4507.60009765625
2004-02-26,1.2448029518127441,0.009134087711572647,1.8633078336715698,1475.5,1144.9100341796875,10815.2900390625,4515.89990234375
2004-02-27,1.2494065761566162,0.009153317660093307,1.8695082664489746,1471.5,1144.93994140625,11041.919921875,4492.2001953125
2004-03-01,1.2448029518127441,0.009181893430650234,1.8679020404815674,1490.0,1155.969970703125,11271.1201171875,4537.0
2004-03-02,1.220405101776123,0.009078528732061386,1.8382015228271484,1473.0,1149.0999755859375,11361.509765625,4540.10009765625
2004-03-03,1.2190959453582764,0.009081827476620674,1.8275855779647827,1464.0,1151.030029296875,11351.919921875,4525.10009765625
2004-03-04,1.220703125,0.008988764137029648,1.8229877948760986,1477.5,1154.8699951171875,11401.7900390625,4559.10009765625
2004-03-05,1.2367972135543823,0.008928571827709675,1.8453929424285889,1474.5,1156.8599853515625,11537.2900390625,4547.10009765625
2004-03-08,1.242606520652771,0.008985533379018307,1.8527096509933472,1437.5,1147.199951171875,11502.8603515625,4553.7998046875
2004-03-09,1.2319064140319824,0.00897182896733284,1.826083779335022,1435.0,1140.5799560546875,11532.0400390625,4542.0
2004-03-10,1.2231967449188232,0.00901794619858265,1.8033939599990845,1414.5,1123.8900146484375,11433.240234375,4545.2998046875
2004-03-11,1.235101580619812,0.009022827260196209,1.810184121131897,1403.0,1106.780029296875,11297.0400390625,4445.2001953125
2004-03-12,1.2224042415618896,0.009037505835294724,1.804109811782837,1429.0,1120.5699462890625,11162.75,4467.39990234375
2004-03-15,1.22720468044281,0.009065361693501472,1.8048911094665527,1405.0,1104.489990234375,11317.900390625,4412.89990234375
2004-03-16,1.2261061668395996,0.00919878575950861,1.8132038116455078,1405.5,1110.699951171875,11242.2900390625,4428.89990234375
