,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2003-06-20,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-21,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-22,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-23,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-24,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-25,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-26,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-27,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-28,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-29,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,497303.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-06-30,11312.766,313102.0,524533.5,1943123.3,6.3,5.1,5.6,9.2,715000.0,1038017,505317.0,1.22,"3,75",1.0,3.0,2.0,0.1
2003-07-01,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-02,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-03,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-04,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-05,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-06,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-07,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-08,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-09,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,75",1.0,3.0,2.0,0.1
2003-07-10,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-11,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-12,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-13,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-14,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-15,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-16,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-17,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-18,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-19,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-20,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-21,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-22,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-23,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-24,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-25,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-26,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-27,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-28,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-29,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-30,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,505317.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-07-31,11566.669,317491.0,524371.0,1967998.3,6.2,5.1,5.4,9.2,717600.0,1040249,515188.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-08-01,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-02,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-03,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-04,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-05,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-06,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-07,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-08,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-09,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-10,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-11,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-12,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-13,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-14,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-15,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-16,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-17,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-18,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-19,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-20,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-21,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-22,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-23,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-24,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-25,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-26,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-27,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-28,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-29,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-30,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,515188.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-08-31,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.3,9.2,720900.0,1047032,524568.0,1.03,"3,5",1.0,3.0,2.0,0.1
2003-09-01,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-02,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-03,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-04,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-05,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-06,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-07,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-08,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-09,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-10,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-11,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-12,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-13,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-14,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-15,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-16,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-17,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-18,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-19,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-20,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-21,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-22,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-23,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-24,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-25,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-26,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-27,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-28,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-29,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524568.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-09-30,11566.669,317491.0,524371.0,1967998.3,6.1,5.0,5.4,9.2,721100.0,1051869,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-01,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-02,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-03,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-04,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-05,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-06,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-07,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-08,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-09,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-10,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-11,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-12,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-13,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-14,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-15,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-16,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-17,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-18,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-19,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-20,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-21,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-22,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-23,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-24,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-25,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-26,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-27,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-28,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-29,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-30,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,524244.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-10-31,11772.234,320286.0,526397.0,1985340.7,6.0,4.9,5.3,9.2,724800.0,1056415,527537.0,1.01,"3,5",1.0,3.0,2.0,0.1
2003-11-01,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,5",1.0,3.0,2.0,0.1
2003-11-02,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,5",1.0,3.0,2.0,0.1
2003-11-03,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,5",1.0,3.0,2.0,0.1
2003-11-04,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,5",1.0,3.0,2.0,0.1
2003-11-05,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,5",1.0,3.0,2.0,0.1
2003-11-06,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-07,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-08,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-09,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-10,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-11,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-12,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-13,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-14,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-15,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-16,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-17,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-18,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-19,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-20,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-21,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-22,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-23,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-24,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-25,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-26,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-27,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-28,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-29,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,527537.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-11-30,11772.234,320286.0,526397.0,1985340.7,5.8,4.9,5.3,9.2,730600.0,1057092,531415.0,1.0,"3,75",1.0,3.0,2.0,0.1
2003-12-01,11772.234,320286.0,526397.0,1985340.7,5.7,4.8,5.1,9.3,739400.0,1049511,531415.0,0.98,"3,75",1.0,3.0,2.0,0.1
2003-12-02,11772.234,320286.0,526397.0,1985340.7,5.7,4.8,5.1,9.3,739400.0,1049511,531415.0,0.98,"3,75",1.0,3.0,2.0,0.1
2003-12-03,11772.234,320286.0,526397.0,1985340.7,5.7,4.8,5.1,9.3,739400.0,1049511,531415.0,0.98,"3,75",1.0,3.0,2.0,0.1
