date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_ez,ir_jp,eurusd_pct_change,jpyusd_pct_change,gbpusd_pct_change,eurusd_trend,jpyusd_trend,gbpusd_trend
2009-12-24,1.4384970664978027,0.0109356548637151,1.5974950790405271,1868.0,1126.47998046875,10536.919921875,5402.39990234375,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1069955.0,0.12,0.5,1.0,0.3,0.0034091998587391,0.0021433894605398,0.0003673528772627,up,up,up
2009-12-25,1.4399055242538452,0.0109757436439394,1.6018966436386108,1868.0,1126.47998046875,10494.7099609375,5402.39990234375,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1069955.0,0.12,0.5,1.0,0.3,0.0009791175726701,0.0036658783332048,0.0027552914909305,up,up,up
2009-12-28,1.437504529953003,0.0109063144773244,1.6003072261810305,1874.5,1127.780029296875,10634.23046875,5402.39990234375,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1069955.0,0.12,0.5,1.0,0.3,-0.0016674665527701,-0.0063256913487894,-0.0009922097433016,down,down,down
2009-12-29,1.434308648109436,0.0108731109648942,1.5904066562652588,1872.5,1126.199951171875,10638.0595703125,5437.60009765625,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1069955.0,0.12,0.5,1.0,0.3,-0.0022232151460916,-0.0030444301325838,-0.0061866682558188,down,down,down
2009-12-30,1.4342057704925537,0.0108201690018177,1.607587814331055,1876.75,1126.4200439453125,10546.4404296875,5397.89990234375,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1069955.0,0.12,0.5,1.0,0.3,-7.172627524620889e-05,-0.0048690722689607,0.0108029968298437,down,down,up
2009-12-31,1.4327058792114258,0.0107631040737032,1.6182016134262085,1858.75,1115.0999755859375,10546.4404296875,5412.89990234375,14651249.0,386875.0,496510000.0,2333311.7,9.9,7.7,5.4,10.2,2026200000.0,956034000.0,1052340.0,0.12,0.5,1.0,0.3,-0.0010457992235053,-0.0052739405553566,0.0066023137277699,down,down,up
2010-01-01,1.4389938116073608,0.0107619455084204,1.6132936477661133,1858.75,1115.0999755859375,10546.4404296875,5412.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0043888508361507,-0.0001076423004802,-0.0030329753841387,up,down,down
2010-01-04,1.4423978328704834,0.0108113950118422,1.6113698482513428,1886.75,1132.989990234375,10654.7900390625,5500.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0023655565685305,0.0045948479652782,-0.001192467048658,up,up,down
2010-01-05,1.4365959167480469,0.0109188184142112,1.599078893661499,1885.25,1136.52001953125,10681.830078125,5522.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0040224104544653,0.0099361277847431,-0.0076276434011607,down,up,down
2010-01-06,1.4404033422470093,0.0108276661485433,1.602384328842163,1878.5,1137.1400146484375,10731.4501953125,5530.0,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0026503106785804,-0.0083481803808791,0.0020670869922467,up,down,up
2010-01-07,1.4318032264709473,0.0107077844440937,1.5933969020843506,1877.5,1141.68994140625,10681.66015625,5526.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0059706302559989,-0.0110717954178637,-0.0056087834834895,down,down,down
2010-01-08,1.44110906124115,0.0107921427115798,1.602410078048706,1890.0,1144.97998046875,10798.3203125,5534.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0064993810589037,0.0078782186853443,0.0056565793196692,up,up,up
2010-01-11,1.4511260986328125,0.0108587061986327,1.6112918853759766,1883.5,1146.97998046875,10798.3203125,5538.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0069509224950923,0.0061677730578451,0.0055427804960426,up,up,up
2010-01-12,1.447659969329834,0.0109793590381741,1.615169644355774,1865.5,1136.219970703125,10879.1396484375,5498.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0023885789844481,0.0111111616185539,0.0024066148504759,down,up,up
2010-01-13,1.4523905515670776,0.0109369708225131,1.628611445426941,1882.5,1145.6800537109375,10735.0302734375,5473.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0032677440403587,-0.0038607186005686,0.0083222224477406,up,down,up
2010-01-14,1.4499897956848145,0.0109568629413843,1.6333998441696167,1888.25,1148.4599609375,10907.6796875,5498.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0016529685349941,0.0018187960079634,0.0029401725967979,down,up,up
2010-01-15,1.4390974044799805,0.0110192839056253,1.626995086669922,1862.25,1136.030029296875,10982.099609375,5455.39990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0075120468000877,0.0056969740860073,-0.0039211204302218,down,up,down
2010-01-18,1.4406731128692627,0.0110247507691383,1.63529634475708,1862.25,1136.030029296875,10855.080078125,5494.39990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0010949282406993,0.0004961178566429,0.00510220230852,up,up,up
2010-01-19,1.4281021356582642,0.0109650325030088,1.6356706619262695,1889.75,1150.22998046875,10764.900390625,5513.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0087257665175426,-0.0054167452289868,0.0002288986766156,down,down,up
2010-01-20,1.4110342264175415,0.0109658744186162,1.6298059225082395,1867.0,1138.0400390625,10737.51953125,5420.7998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0119514625841907,7.678186153725619e-05,-0.0035855258363094,down,up,down
2010-01-21,1.409701585769653,0.0110628036782145,1.620509147644043,1841.0,1116.47998046875,10868.41015625,5335.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0009444424684664,0.0088391728646599,-0.0057042220400629,down,up,down
2010-01-22,1.414107084274292,0.0111346179619431,1.611006498336792,1797.75,1091.760009765625,10590.5498046875,5303.0,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0031251284308044,0.0064915084654373,-0.0058639899201224,up,up,down
2010-01-25,1.4150075912475586,0.0110601112246513,1.6250121593475342,1798.5,1096.780029296875,10512.6904296875,5260.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,0.0006368025330476,-0.0066914498141251,0.0086937334052976,up,down,up
2010-01-26,1.4082324504852295,0.0111569790169596,1.614700198173523,1796.5,1092.1700439453125,10325.2802734375,5276.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0047880596572317,0.0087583018236196,-0.0063457747775571,down,up,down
2010-01-27,1.4030951261520386,0.0111172879114747,1.617808818817139,1809.0,1097.5,10252.080078125,5217.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0036480655813753,-0.0035575136804116,0.0019251998898199,down,down,up
2010-01-28,1.3968042135238647,0.0111385863274335,1.614309310913086,1770.5,1084.530029296875,10414.2900390625,5145.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.004483596664915,0.0019157924242312,-0.0021631158535849,down,up,down
2010-01-29,1.386693239212036,0.0110778780654072,1.5984909534454346,1739.25,1073.8699951171875,10198.0400390625,5188.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,7.9,5.3,10.2,1995000000.0,966892000.0,1052340.0,0.11,0.5,1.0,0.3,-0.0072386482041895,-0.0054502663301876,-0.0097988392687298,down,down,down
2010-02-01,1.3926994800567627,0.011018069460988,1.595252513885498,1755.75,1089.18994140625,10205.01953125,5247.39990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0043313406850815,-0.0053989224349709,-0.0020259354943212,up,down,down
2010-02-02,1.3976240158081057,0.0110585214570164,1.599206805229187,1769.0,1103.3199462890625,10371.08984375,5283.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0035359643784331,0.0036714232172549,0.0024787870943752,up,up,up
2010-02-03,1.3901052474975586,0.0110083669424057,1.5920017957687378,1785.5,1097.280029296875,10404.330078125,5253.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0053796788159795,-0.0045353725455655,-0.0045053644324735,down,down,down
2010-02-04,1.3744947910308838,0.011184430681169,1.5769885778427124,1734.75,1063.1099853515625,10355.98046875,5139.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0112296939348847,0.015993629180826,-0.0094304026326652,down,up,down
2010-02-05,1.368007779121399,0.0112082492560148,1.565802812576294,1745.0,1066.18994140625,10057.08984375,5060.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.004719560926542,0.0021296188893997,-0.007093117492151,down,up,down
2010-02-08,1.3654673099517822,0.0112082492560148,1.5576082468032837,1734.5,1056.739990234375,9951.8203125,5092.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0018570575463016,0.0,-0.0052334596075526,down,down,down
2010-02-09,1.378207802772522,0.0111398277804255,1.5693906545639038,1752.0,1070.52001953125,9932.900390625,5111.7998046875,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0093305000624215,-0.0061045640604916,0.0075644230728755,up,down,up
2010-02-10,1.3753266334533691,0.0111197596415877,1.5612071752548218,1744.75,1068.1300048828125,9963.990234375,5132.0,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0020905187979322,-0.0018014765787549,-0.0052144310183598,down,down,down
2010-02-11,1.3681762218475342,0.0111346179619431,1.5702037811279297,1775.5,1078.469970703125,9963.990234375,5161.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0051990643036415,0.0013362087701815,0.0057625957756948,down,up,up
2010-02-12,1.363493800163269,0.0111172879114747,1.5698094367980957,1783.25,1075.510009765625,10092.1904296875,5142.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0034223820071527,-0.0015564117716145,-0.0002511421349086,down,down,down
2010-02-15,1.3603036403656006,0.011104941368103,1.5667105913162231,1783.25,1075.510009765625,10013.2998046875,5167.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0023396951253364,-0.0011105715233798,-0.0019740265341972,down,down,down
2010-02-16,1.3767088651657104,0.0110810687765479,1.579005479812622,1799.25,1094.8699951171875,10034.25,5244.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.012059972724693,-0.0021497269336036,0.0078475811452003,up,down,up
2010-02-17,1.360692262649536,0.0109829762950539,1.5682092905044556,1811.75,1099.510009765625,10306.830078125,5276.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0116339793557199,-0.0088522581595743,-0.0068373349213757,down,down,down
2010-02-18,1.3461486101150513,0.010872283950448,1.5423054695129397,1820.75,1106.75,10335.6904296875,5325.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0106884215731228,-0.0100785380603752,-0.0165180892297757,down,down,down
2010-02-19,1.3615074157714844,0.0109241856262087,1.5464078187942505,1819.25,1109.1700439453125,10123.580078125,5358.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0114094428661337,0.0047737601406705,0.0026598811729601,up,up,up
2010-02-22,1.3605626821517944,0.0109607055783271,1.548658847808838,1821.0,1108.010009765625,10400.4697265625,5352.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0006938879720714,0.003343036576638,0.0014556503059732,down,up,up
2010-02-23,1.3527040481567385,0.0110913924872875,1.5445923805236816,1801.0,1094.5999755859375,10352.099609375,5315.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0057760175978273,0.0119232204556987,-0.0026257992784594,down,up,down
2010-02-24,1.354316234588623,0.0110767735168337,1.5417109727859497,1814.0,1105.239990234375,10198.830078125,5342.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0011918249480227,-0.0013180464464273,-0.0018654809994304,up,down,down
2010-02-25,1.3536012172698977,0.0112019721418619,1.5243902206420898,1813.5,1102.93994140625,10101.9599609375,5278.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,-0.0005279544765574,0.0113028062583324,-0.0112347595947639,down,up,down
2010-02-26,1.3631035089492798,0.0112459380179643,1.523902416229248,1818.5,1104.489990234375,10126.0302734375,5354.5,14764610.0,396113.0,501495500.0,2346357.3,9.8,8.0,5.3,10.3,2115200000.0,969594000.0,1155017.0,0.13,0.5,1.0,0.3,0.0070200082255742,0.0039248335512369,-0.0003199996997069,up,up,down
2010-03-01,1.356208086013794,0.0112170493230223,1.4978805780410769,1842.75,1115.7099609375,10172.0595703125,5405.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0050586201929749,-0.0025688115029492,-0.0170757903597001,down,down,down
2010-03-02,1.3620638847351074,0.0112688755616545,1.50281023979187,1852.25,1118.31005859375,10221.83984375,5484.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0043177730480319,0.0046203094182557,0.0032910913079866,up,up,up
2010-03-03,1.3701633214950562,0.0112905045971274,1.5103002786636353,1852.0,1118.7900390625,10253.1396484375,5533.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0059464441064185,0.001919360574581,0.0049840217170749,up,up,up
2010-03-04,1.3584003448486328,0.011215791106224,1.50360107421875,1859.75,1122.969970703125,10145.7197265625,5527.2001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0085850908879885,-0.0066173739411442,-0.0044356771560771,down,down,down
2010-03-05,1.3628991842269895,0.0110840164124965,1.513294339179993,1885.5,1138.699951171875,10368.9599609375,5599.7998046875,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0033118656038459,-0.0117490324560675,0.0064466999441852,up,down,up
2010-03-08,1.3616927862167358,0.0110759139060974,1.504189133644104,1888.25,1138.5,10585.919921875,5606.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0008851703957383,-0.0007310081560295,-0.006016810675987,down,down,down
2010-03-09,1.360692262649536,0.0111124692484736,1.5016368627548218,1901.25,1140.449951171875,10567.650390625,5602.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0007347645352369,0.0033004357641381,-0.0016967752473381,down,up,down
2010-03-10,1.3643310070037842,0.0110533880069851,1.497006058692932,1918.75,1145.6099853515625,10563.919921875,5640.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.002674186114032,-0.0053166618658236,-0.0030838374954343,up,down,down
2010-03-11,1.3685319423675537,0.0110316826030612,1.507204532623291,1925.25,1150.239990234375,10664.9501953125,5617.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0030791174152049,-0.0019636878674832,0.0068125802638792,up,down,up
2010-03-12,1.376993179321289,0.0110448421910405,1.5216069221496582,1926.75,1149.989990234375,10751.259765625,5625.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0061827106052763,0.0011928903733733,0.0095556967980316,up,up,up
2010-03-15,1.3677457571029663,0.0110717453062534,1.505434513092041,1919.5,1150.510009765625,10751.98046875,5593.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0067156630527979,0.0024358080222026,-0.0106285064967827,down,up,down
2010-03-16,1.3768794536590576,0.0110754230991005,1.5236934423446655,1931.0,1159.4599609375,10721.7099609375,5620.39990234375,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0066779198609523,0.0003321782379714,0.0121286771984003,up,up,up
2010-03-17,1.3738338947296145,0.0110615799203515,1.5317922830581665,1936.5,1166.2099609375,10846.98046875,5644.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0022119285180337,-0.00124990066972,0.0053152691272586,down,down,up
2010-03-18,1.361396312713623,0.0110521661117672,1.5253669023513794,1944.5,1165.8299560546875,10744.0302734375,5642.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0090531919933736,-0.0008510365293279,-0.0041946814707534,down,down,down
2010-03-19,1.353692889213562,0.0110472831875085,1.5017945766448977,1955.8299560546875,1159.9000244140625,10824.7197265625,5650.10009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0056584724287273,-0.0004418069914368,-0.015453544763653,down,down,down
2010-03-22,1.356704831123352,0.011069294065237,1.5108022689819336,1948.5,1165.81005859375,10824.7197265625,5644.5,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0022249817028585,0.0019924245042788,0.0059979523678661,up,up,up
2010-03-23,1.3468012809753418,0.0110661089420318,1.502133011817932,1962.25,1174.1700439453125,10774.150390625,5673.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0072997087655464,-0.0002877440229186,-0.0057381811915357,down,down,down
2010-03-24,1.3331022262573242,0.0108679113909602,1.4898910522460938,1951.5,1167.719970703125,10815.0302734375,5677.89990234375,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0101715486252706,-0.0179103198883934,-0.0081497174188472,down,down,down
2010-03-25,1.3307074308395386,0.0108092911541461,1.48449444770813,1949.5,1165.72998046875,10828.849609375,5727.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.0017964079352781,-0.0053938824770745,-0.0036221470890961,down,down,down
2010-03-26,1.3410038948059082,0.0108099924400448,1.4898022413253784,1951.75,1166.5899658203125,10996.3701171875,5703.0,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0077375865857107,6.487806542532226e-05,0.0035754890329451,up,up,up
2010-03-29,1.3481086492538452,0.0108119798824191,1.498194694519043,1960.25,1173.219970703125,10986.4697265625,5710.7001953125,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,0.0052980863631013,0.0001838523371151,0.0056332665912748,up,up,up
2010-03-30,1.3424079418182373,0.0107735404744744,1.5074089765548706,1965.5,1173.27001953125,11097.1396484375,5672.2998046875,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1162760.0,0.16,0.5,1.0,0.3,-0.004228670618472,-0.0035552607721001,0.0061502567520341,down,down,up
2010-03-31,1.3508037328720093,0.0106929000467062,1.5183724164962769,1955.75,1169.4300537109375,11089.9404296875,5679.60009765625,14764610.0,396113.0,501495500.0,2346357.3,9.9,8.0,5.4,10.3,2079600000.0,967971000.0,1182899.0,0.16,0.5,1.0,0.3,0.0062542769542917,-0.0074850443045404,0.0072730361248496,up,down,up
2010-04-01,1.3584003448486328,0.0106553016230463,1.5291922092437744,1952.0,1178.0999755859375,11244.400390625,5744.89990234375,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.0056237718269196,-0.0035162045371855,0.0071259149797153,up,down,up
2010-04-02,1.3504936695098877,0.0105786528438329,1.521005153656006,1952.0,1178.0999755859375,11286.08984375,5744.89990234375,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,-0.0058205781298047,-0.0071934875168259,-0.0053538433810207,down,down,down
2010-04-05,1.34890878200531,0.0106010809540748,1.5298004150390625,1973.5,1187.43994140625,11339.2998046875,5744.89990234375,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,-0.001173561594815,0.0021201291481056,0.0057825322694768,down,up,up
2010-04-06,1.3401951789855957,0.010661662556231,1.527090549468994,1978.75,1189.43994140625,11282.3203125,5780.39990234375,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,-0.0064597422271657,0.005714662723419,-0.0017713850404461,down,up,down
2010-04-07,1.3348461389541626,0.0107170799747109,1.5242043733596802,1975.0,1182.449951171875,11292.830078125,5762.10009765625,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,-0.0039912395711509,0.0051978214643,-0.0018899836098896,down,up,down
2010-04-08,1.336112380027771,0.0107043460011482,1.5283042192459106,1980.0,1186.43994140625,11168.2001953125,5712.7001953125,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.000948604514525,-0.0011881943209109,0.0026898268748525,up,down,up
2010-04-09,1.350092530250549,0.0107342200353741,1.536995530128479,1992.0,1194.3699951171875,11204.33984375,5771.0,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.0104633041589567,0.0027908322678187,0.0056868984415006,up,up,up
2010-04-12,1.3596007823944092,0.0107315713539719,1.5373972654342651,1992.5,1196.47998046875,11251.900390625,5777.7001953125,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.0070426670252707,-0.0002467511746053,0.0002613770163355,up,down,up
2010-04-13,1.360858917236328,0.0107319168746471,1.5377753973007202,2001.25,1197.300048828125,11161.23046875,5761.7001953125,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.0009253707839906,3.219665264331262e-05,0.0002459558599177,up,up,up
2010-04-14,1.3655978441238403,0.0107160462066531,1.5472211837768557,2026.5,1210.6500244140625,11204.900390625,5796.2998046875,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,0.0034823057904755,-0.0014788288224159,0.0061425007141586,up,down,up
2010-04-15,1.3574045896530151,0.0107480650767683,1.54655122756958,2034.75,1211.6700439453125,11273.7900390625,5825.0,14980193.0,401311.0,504960300.0,2371817.4,9.9,7.9,5.3,10.3,2014400000.0,970074000.0,1182899.0,0.2,0.5,1.0,0.3,-0.0059997564481232,0.0029879369216716,-0.0004330060978354,down,up,down
